plates mjds fibers
6204 56220 291
5310 55983 836
6688 56412 482
6744 56399 820
4051 55337 257
3579 55156 297
5383 56013 424
7131 56570 95
6012 56101 693
4451 55537 545
6797 56426 636
7374 56751 195
7183 56658 188
5284 55866 595
6302 56565 994
7141 56565 110
4005 55325 782
4552 55884 802
5148 56220 27
5994 56101 453
4293 55509 621
6144 56237 815
6645 56398 352
5800 56279 703
4508 55600 812
5360 55983 680
7031 56449 670
5973 56067 742
4542 55833 258
7427 56751 214
5353 55980 755
7261 56603 930
5386 56008 462
4470 55587 28
5495 55896 25
3589 55186 80
4471 55617 553
5346 55955 940
3684 55246 27
6421 56274 795
3840 55574 205
5949 56096 743
4363 55537 369
7089 56661 578
6393 56341 420
5441 56017 667
5701 55949 493
5767 56245 259
6804 56447 362
4864 55680 813
7110 56746 759
5707 56217 351
4756 55631 80
4885 55735 967
5069 56211 646
5441 56017 444
5339 55922 944
3754 55488 702
6727 56369 194
3987 55590 160
7039 56572 985
5153 56577 820
5989 56312 913
5736 55984 912
7043 56576 905
4768 55944 794
6467 56270 693
4603 55999 572
3871 55307 347
4955 55750 479
3855 55268 450
4372 55541 810
5365 55945 929
6710 56416 699
5394 56001 776
6297 56218 172
6968 56443 968
4997 55738 573
6520 56541 962
4027 55629 129
5489 55990 805
7447 56746 94
4411 56164 108
4276 55505 503
6033 56069 264
4281 55836 240
6130 56214 507
7134 56566 771
5997 56309 526
5409 55957 336
5695 56191 572
4717 55742 585
5176 56221 678
5436 56015 195
5326 56002 645
6504 56540 313
4838 55686 428
5419 55983 401
3606 55182 750
4755 55660 882
6060 56074 275
3868 55360 132
7041 56569 179
7333 56686 791
4370 55534 742
4537 55806 736
6810 56447 516
4406 55858 777
6477 56365 697
4637 55616 875
3954 55680 638
6588 56536 712
6038 56090 395
3828 55539 189
3771 55293 732
3809 55533 233
6379 56340 808
5858 56063 52
4870 55923 317
4779 55656 889
5804 56304 650
6284 56310 582
6680 56420 621
4712 55738 890
5975 56334 5
5768 56017 60
5124 55894 942
4441 55532 240
5017 55715 334
6722 56431 858
6685 56412 708
5420 56009 301
5944 56220 147
6795 56425 202
6382 56365 573
4348 55559 429
4486 55588 806
5184 56352 454
5114 55883 275
4717 55742 512
4865 55713 779
6589 56536 971
5115 55885 881
6754 56414 818
5424 56033 625
6017 56075 356
5433 55981 687
4238 55455 163
5877 56041 791
6675 56415 559
5414 56014 40
6169 56193 449
6751 56368 992
5785 56269 965
7105 56740 654
4443 55539 719
5005 55751 455
7028 56449 354
6742 56415 486
4641 55947 982
7253 56598 412
6025 56098 773
6185 56217 244
5454 56015 745
5656 55940 637
3877 55365 183
6126 56269 225
3792 55212 352
6197 56191 481
4869 55896 545
6028 56102 566
5779 56338 256
6443 56367 907
5028 55836 499
6931 56388 211
6798 56485 207
7248 56630 575
4867 55924 667
6832 56426 160
6033 56069 358
3671 55483 591
5812 56354 530
7298 56661 52
5200 56091 906
5361 55973 199
7086 56658 417
7087 56637 593
4350 55556 364
7385 56710 178
5885 56036 959
4399 55811 981
7046 56568 971
7318 56738 905
5945 56213 994
6432 56309 476
4869 55896 367
4787 55863 590
5010 55748 777
5446 56014 215
7381 56717 448
6195 56220 425
4565 55591 578
5946 56101 145
6882 56541 428
5390 56002 272
5359 55953 858
7142 56567 795
4660 56191 89
6438 56367 981
6170 56240 350
4970 56039 909
5870 56065 571
4738 55650 314
5882 56029 112
4797 55662 588
3858 55273 58
5200 56091 936
5945 56213 196
6707 56383 135
7147 56574 702
5119 55836 950
4771 55925 628
6756 56426 93
6011 56103 272
7379 56713 727
5776 56010 173
4481 55630 651
6044 56090 540
6751 56368 19
4021 55620 32
5858 56063 222
5159 55856 354
4424 55532 656
7260 56659 588
6392 56331 111
4979 56045 377
5148 56220 234
5435 55982 229
5358 56016 840
4566 55630 362
4978 56036 110
4605 55971 456
6311 56447 259
4471 55617 344
6691 56413 931
6170 56240 672
6981 56443 133
4530 55564 624
4392 55833 620
4703 55617 839
5136 55836 451
4056 55357 935
6518 56567 916
5492 56010 862
5699 55953 911
4367 55566 708
5379 55986 208
7090 56659 294
4045 55622 257
6879 56539 73
6783 56284 468
6393 56341 822
6737 56365 752
3879 55244 998
6201 56186 244
4639 55944 692
4633 55620 104
7334 56656 866
4095 55497 533
4761 55633 468
6061 56076 998
6044 56090 674
5305 55984 687
5173 56046 387
5387 56009 530
5977 56098 810
6061 56076 402
5447 55958 206
5113 55924 473
5494 55857 125
4302 55531 17
4235 55451 241
5429 55979 649
6323 56189 209
4347 55830 912
4633 55620 659
7262 56682 592
7104 56711 423
6159 56214 775
4995 55739 116
5447 55958 627
4622 55629 755
4194 55450 560
6117 56272 224
7246 56625 304
5126 55923 872
6665 56390 969
3860 55269 409
5703 56190 851
6440 56370 253
6696 56398 616
5433 55981 888
6832 56426 543
6584 56568 981
6149 56194 192
3564 55146 456
6268 56245 540
5878 56033 685
4399 55811 206
5901 56039 537
5317 56000 412
4561 55614 815
5068 55749 851
4418 55862 147
4704 55681 199
7237 56662 129
5305 55984 660
5728 56334 937
4401 55510 561
5148 56220 134
5002 55710 39
4229 55501 379
3939 55633 967
6283 56239 626
4886 55737 456
4088 55451 629
4538 55860 967
4026 55325 240
4864 55680 320
6747 56388 893
5466 56033 58
3688 55273 966
4802 55652 523
5107 55940 230
3980 55331 520
5373 56010 96
7086 56658 291
5848 56029 680
4532 55559 288
6678 56401 662
3925 55338 558
5195 56048 716
4542 55833 633
5304 55925 757
6495 56339 850
7332 56683 914
4878 55710 439
4697 55660 397
6180 56301 304
3658 55152 498
5442 55978 143
5462 55978 246
5737 56381 835
6783 56284 52
5341 55931 403
5716 56662 836
6292 56566 495
7058 56593 969
4636 55945 802
7260 56659 795
3853 55268 362
6195 56220 814
6192 56269 647
5975 56334 225
6747 56388 83
7113 56711 416
6802 56456 171
6265 56248 731
5186 55987 188
4496 55544 435
5866 56035 550
4557 55588 341
6495 56339 542
4630 55623 724
5360 55983 420
4712 55738 248
4356 55829 777
6620 56368 656
7381 56717 480
6291 56209 856
4230 55483 720
6064 56097 244
4690 55653 212
4832 55680 801
5135 55862 564
4643 55946 77
6186 56246 264
5290 55862 868
6874 56550 768
6687 56602 131
6453 56365 650
6406 56330 611
6721 56398 268
4629 55630 209
5792 56269 449
4186 55691 931
3693 55208 776
4052 55589 801
6590 56273 357
4502 55569 174
4654 55659 439
4610 55621 937
4562 55570 50
4901 55711 558
3693 55208 322
5001 55719 426
4976 56046 261
3793 55214 70
4617 55617 755
5392 56010 295
7103 56661 180
5302 55896 395
6785 56487 736
6428 56279 440
6189 56237 389
4300 55528 39
3859 55246 547
6372 56341 568
7096 56683 515
6636 56367 112
5451 56010 87
6111 56270 514
4761 55633 612
6117 56272 350
4511 55602 708
4027 55629 583
5955 56456 913
5008 55744 238
6804 56447 680
7128 56567 526
6011 56103 455
5712 56602 869
4424 55532 862
5852 56034 559
7247 56626 715
7334 56656 343
7030 56448 472
5437 55973 186
6382 56365 164
5785 56269 410
3770 55234 24
6303 56539 402
7284 56683 899
4493 55585 226
5115 55885 550
5314 55952 435
5177 56245 701
4541 55882 577
4038 55363 459
6583 56566 639
6504 56540 239
6049 56091 376
5766 56248 695
3578 55154 190
4645 55623 214
4461 55888 995
6276 56269 559
3861 55274 969
4750 55630 972
4382 55742 356
6150 56187 49
6837 56442 937
4686 56013 10
5460 56000 305
5107 55940 991
5297 55913 278
6516 56571 269
3958 55329 840
4689 55656 630
5897 56042 486
7245 56636 963
6727 56369 173
3697 55290 137
6669 56413 230
4784 55677 328
5304 55925 376
3695 55212 474
5776 56010 780
4661 55614 768
3807 55511 37
5714 56660 484
6972 56426 99
6643 56386 173
4296 55499 855
4605 55971 982
6734 56386 402
4077 55361 228
4034 55635 453
3842 55565 356
5994 56101 158
5005 55751 768
4511 55602 540
5726 56626 846
4606 56223 558
6436 56363 229
7047 56572 568
4011 55635 777
5773 56009 162
6621 56366 807
6380 56340 163
7029 56455 354
4358 55833 265
3621 55104 440
3830 55574 19
3849 55274 129
5789 56246 533
4731 55656 961
3869 55273 844
5858 56063 443
4285 55881 849
6467 56270 516
7031 56449 80
5195 56048 87
4290 55527 386
3857 55272 803
5390 56002 156
5023 55858 620
5164 56067 746
4507 55564 289
4096 55501 642
4238 55455 915
5139 55866 638
4853 55928 801
4649 55621 225
6441 56364 680
3762 55507 430
4406 55858 186
3643 55160 994
5391 56000 438
5482 56017 931
5008 55744 832
6260 56568 162
3696 55277 687
4747 55652 582
6398 56356 59
6001 56072 783
5069 56211 173
6641 56383 337
5849 56033 755
7298 56661 945
5342 56003 505
5148 56220 599
6705 56636 828
5889 56038 810
4274 55508 43
3781 55243 473
6684 56412 729
6457 56330 217
4870 55923 21
6288 56192 854
6697 56419 331
4537 55806 450
4633 55620 426
3790 55208 685
6505 56560 432
4067 55361 117
4237 55478 468
6323 56189 956
6807 56429 878
4371 55830 666
5471 56034 7
4857 55711 946
5847 56037 882
6023 56069 454
3858 55273 304
5118 55830 748
5130 55835 524
5199 56067 644
6122 56246 272
6040 56101 729
4546 55835 306
4073 55663 412
4996 55720 921
7030 56448 401
5973 56067 462
6256 56323 254
4472 55893 771
5447 55958 544
6467 56270 385
4390 55948 983
6680 56420 669
4087 55449 265
4555 56189 723
4415 55831 126
4479 55592 543
7047 56572 283
6277 56273 123
4629 55630 988
4499 55572 232
5407 55926 566
5767 56245 833
4508 55600 256
3538 55124 97
4415 55831 625
4179 55684 251
6825 56717 98
6809 56454 316
5204 56036 724
6434 56362 925
7454 56751 682
4271 55507 747
4867 55924 567
6967 56447 649
5114 55883 42
4536 55857 513
5740 55998 988
4835 55688 700
6252 56248 718
5163 55889 663
4486 55588 433
6729 56419 824
4850 55929 468
4555 56189 447
4445 55869 234
4453 55535 781
7087 56637 210
4319 55507 579
4500 55543 238
4068 55445 966
4349 55803 998
4626 55647 36
5900 56043 609
6279 56243 970
4548 55565 608
3662 55155 677
3651 55247 301
5410 56016 844
5033 56244 870
4487 55866 106
6750 56367 501
5429 55979 671
5951 56102 62
3787 55565 634
3877 55365 422
6723 56428 397
4867 55924 233
4989 55743 833
5490 56003 431
3939 55633 890
4292 55532 273
4504 55571 512
5793 56337 877
4240 55455 944
4095 55497 618
5351 55952 609
5381 56009 297
6670 56389 233
6831 56426 694
4453 55535 851
5330 56000 255
4216 55477 127
3691 55274 859
4389 55539 720
5706 56165 2
6681 56419 67
6809 56454 42
4037 55631 877
6447 56362 410
5202 55824 493
3607 55155 316
4574 55621 722
6036 56093 341
5013 55723 228
7260 56659 759
5781 56337 877
3689 55180 169
7247 56626 322
5032 56208 350
5296 55922 616
5475 56011 283
6973 56741 163
4709 55720 24
5055 55889 617
6417 56308 820
5207 56018 583
6288 56192 34
7039 56572 792
3665 55247 818
4696 56354 145
7029 56455 899
5402 55927 769
6837 56442 771
6689 56396 239
5466 56033 473
5442 55978 370
4209 55478 941
6826 56449 265
4047 55352 758
6264 56223 98
4534 55863 897
4722 55735 662
5726 56626 112
5122 55841 348
7320 56722 923
4777 55707 324
3674 55153 399
4031 55604 265
6423 56313 536
4066 55444 316
6793 56430 341
5190 56077 5
5043 56187 981
5449 56030 803
4668 56211 59
6014 56072 296
7049 56570 637
4502 55569 215
5169 56045 472
6593 56270 52
4280 55503 524
4503 55563 405
7057 56593 202
3769 55240 647
4732 55648 316
5022 55827 120
4735 55651 902
6424 56272 158
6174 56243 748
6500 56541 832
4665 56209 986
6676 56389 912
6374 56326 350
7163 56593 735
3771 55293 846
6674 56416 475
3829 55300 34
5386 56008 102
6297 56218 750
4294 55500 945
5199 56067 905
7165 56603 488
5441 56017 445
4451 55537 934
6658 56606 114
6674 56416 543
4217 55478 175
4485 55836 299
4239 55458 44
4752 55653 826
7083 56710 107
6494 56363 771
7044 56591 893
6020 56087 460
4624 55654 681
5715 56657 118
4553 55584 207
5143 55828 442
5325 55980 747
6634 56367 344
5008 55744 529
5289 55893 636
3604 55146 433
6641 56383 38
6291 56209 89
7379 56713 601
6156 56239 647
4393 55944 583
3823 55534 24
4699 55684 357
5118 55830 928
4724 55742 807
6047 56098 12
6016 56073 724
5708 56605 618
4642 55926 139
4451 55537 514
3925 55338 833
5128 55912 580
3550 55155 698
4443 55539 740
4261 55503 268
5153 56577 192
5893 56034 942
3854 55247 82
6001 56072 516
5004 55711 674
3856 55269 271
5068 55749 514
5372 55978 227
7107 5678 221
4601 55589 421
5004 55711 472
6190 56210 824
5961 56460 929
4756 55631 546
4837 55707 873
3864 55649 940
7380 56753 191
5775 56009 476
5390 56002 743
6110 56279 636
5038 56235 739
5979 56329 917
3754 55488 450
3807 55511 35
3961 55654 702
4049 55591 348
3676 55186 239
4491 55570 29
4347 55830 429
6659 56607 351
5145 55835 28
5034 56190 740
4851 55680 299
7081 56684 191
4881 55733 932
7118 56686 673
5157 55923 837
6313 56460 620
5725 56625 535
7134 56566 256
4322 55503 446
5126 55923 821
4833 55679 555
5169 56045 418
6115 56237 689
4775 55708 713
3549 55144 979
7427 56751 707
4344 55557 28
7299 56686 309
4712 55738 634
5149 55944 226
6301 56543 64
6037 56160 879
5205 56040 952
4294 55500 573
3678 55208 853
4470 55587 119
7378 56715 241
4181 55685 737
6131 56211 93
5793 56337 460
5696 55946 544
5793 56337 178
6143 56267 641
4769 55931 341
4319 55507 856
6967 56447 654
5154 55864 938
4463 55868 9
4058 55358 786
4689 55656 51
4462 55600 700
5391 56000 55
4493 55585 105
4750 55630 409
3940 55327 525
4289 55856 70
3806 55505 517
4260 55478 986
4692 55644 989
5880 56042 161
6002 56104 201
4707 55653 756
6476 56358 248
4414 55882 81
5357 55956 824
6252 56248 350
4370 55534 338
4665 56209 156
6379 56340 320
7451 56739 479
3655 55240 630
4296 55499 488
4427 56107 203
7168 56625 822
4453 55535 699
4491 55570 253
6482 56358 778
6595 56569 216
6256 56323 860
6021 56067 893
3864 55649 684
6200 56217 78
6148 56209 42
6689 56396 744
6710 56416 793
5145 55835 196
6207 56239 316
4956 55737 389
3944 55660 224
4458 55536 821
5999 56089 547
3660 55153 215
6738 56424 687
6799 56478 757
3578 55154 579
4364 55855 726
4352 55533 890
5329 55946 928
6639 56385 925
4495 55566 752
5133 55860 938
3696 55277 6
5349 55929 473
3811 55538 458
4240 55455 771
4692 55644 55
4804 55679 64
4499 55572 265
5397 55944 870
6282 56572 933
6676 56389 742
7417 56753 545
6744 56399 833
5426 55987 972
6058 56090 899
7238 56660 512
3960 55663 974
7246 56625 217
5946 56101 755
6311 56447 314
5054 56191 335
5114 55883 871
5467 55973 730
5348 55978 984
4613 55591 166
5694 56213 319
6054 56089 77
4835 55688 210
7032 56471 67
6054 56089 736
4299 55827 439
3754 55488 158
6802 56456 899
6622 56365 537
6291 56209 255
5858 56063 840
5136 55836 944
6186 56246 738
6705 56636 714
6033 56069 45
6792 56432 127
3850 55293 438
6256 56323 479
6113 56219 618
4753 55674 598
6668 56605 749
6140 56189 697
5313 55973 184
4643 55946 803
3536 55098 308
3828 55539 874
6201 56186 852
6294 56482 128
6063 56077 378
4037 55631 231
4051 55337 790
7336 56656 493
7330 56684 846
5309 55929 189
6702 56381 108
3679 55158 85
4062 55383 805
3680 55159 423
7150 56597 69
4401 55510 195
5485 56063 969
6474 56362 141
7130 56568 254
5715 56657 95
5790 56271 918
4615 55618 993
3599 55103 115
3578 55154 132
6044 56090 385
4185 55469 642
4705 55705 65
5739 55976 951
7085 56625 361
7155 56629 994
5854 56035 741
6975 56720 760
6057 56099 352
3690 55182 181
6663 56338 873
6975 56720 855
4036 55330 949
6434 56362 215
6200 56217 871
5775 56009 426
4400 55509 658
7237 56662 217
5166 56065 673
4777 55707 608
4211 55446 805
6622 56365 985
3642 55177 963
6793 56430 581
5897 56042 884
6029 56099 992
7093 56657 438
7035 56568 586
7292 56709 126
4089 55470 629
5353 55980 242
6806 56419 553
4264 55506 783
5169 56045 43
3924 55332 734
5961 56460 431
3689 55180 785
6280 56570 320
4288 55501 854
5304 55925 435
6488 56364 743
5813 56363 380
6643 56386 323
6042 56101 205
5467 55973 571
6708 56452 994
4054 55358 333
6739 56393 32
6742 56415 160
3766 55213 555
4077 55361 915
4271 55507 951
6029 56099 375
4068 55445 282
3980 55331 8
6931 56388 90
5144 55829 577
5211 56002 31
4649 55621 29
6512 56567 747
5978 56073 822
6271 56304 126
5858 56063 863
4227 55481 688
5003 55715 222
5115 55885 535
4029 55618 558
5448 56013 3
5810 56358 196
6676 56389 439
6780 56605 927
6741 56394 612
4765 55674 106
5355 56009 907
6715 56449 202
4736 55631 308
7280 56709 656
4208 55476 720
4006 55328 501
6202 56266 241
5332 55981 998
6280 56570 707
5287 55952 371
6124 56211 133
5791 56255 183
7130 56568 262
4042 55626 901
3817 55277 919
6780 56605 421
4215 55471 791
6259 56565 535
5032 56208 417
6695 56628 1000
4855 55926 840
5061 55806 517
5152 56010 655
7053 56564 920
6206 56245 464
4697 55660 190
3927 55333 646
4369 55827 164
6161 56238 750
4576 55592 19
7088 56657 680
5112 55895 381
4291 55525 834
6618 56401 145
6634 56367 474
6205 56187 388
6162 56191 143
4572 55622 501
7044 56591 568
5704 56187 647
5153 56577 887
5732 56326 987
6191 56248 859
5429 55979 873
4232 55447 422
4448 55538 939
5371 55976 139
7262 56682 589
4307 55531 149
4546 55835 860
5458 56011 704
7166 56602 126
4404 55513 29
3950 55680 152
6132 56267 37
4808 55705 803
4225 55455 121
6617 56365 770
6750 56367 464
4641 55947 607
5857 56092 163
6198 56211 223
4469 55863 266
3836 55302 183
5390 56002 410
6707 56383 845
4022 55352 351
7336 56656 887
3942 55338 288
3814 55535 248
4546 55835 733
7123 56726 354
6498 56565 24
5013 55723 42
5365 55945 6
6464 56309 462
3778 55213 831
4263 55484 894
4630 55623 449
5118 55830 14
4612 55590 233
5325 55980 887
4444 55538 380
4236 55479 119
6491 56337 995
6117 56272 338
5704 56187 963
4419 55867 987
4571 55629 37
3752 55236 29
4453 55535 636
3552 55089 77
7112 56666 93
6414 56306 530
5490 56003 813
5185 55978 77
5887 56035 518
5142 55825 410
6687 56602 663
7043 56576 664
4977 56047 683
5339 55922 205
6981 56443 856
6701 56367 603
5180 55947 729
4194 55450 215
6426 56334 325
4413 55894 370
4702 55618 443
4868 55895 763
6704 56388 855
6036 56093 340
5724 56364 741
4896 55712 723
4998 55722 521
6516 56571 937
6690 56416 59
4417 55829 231
5941 56193 153
5367 55986 941
4637 55616 593
6194 56190 162
5324 55947 315
4292 55532 140
6497 56329 235
3766 55213 714
6678 56401 763
5309 55929 572
4638 55956 654
5356 55979 869
3790 55208 208
4529 55563 659
5472 55976 344
6284 56310 397
7111 56741 890
4796 55924 382
3769 55240 62
3858 55273 213
4836 55689 436
6587 56537 789
4707 55653 668
6620 56368 745
4695 55957 144
3639 55205 535
4085 55452 383
5119 55836 290
5728 56334 783
6506 56564 690
6303 56539 650
5184 56352 502
5209 56002 130
6004 56066 237
5879 56047 868
6795 56425 940
6451 56358 127
5153 56577 732
5129 55864 504
4025 55350 592
5358 56016 63
4618 55600 42
4998 55722 259
3790 55208 755
6464 56309 590
4783 55652 218
6382 56365 985
4805 55715 56
4267 55484 545
5404 56013 92
3831 55543 685
6584 56568 401
4456 55537 526
5111 55840 678
4739 55644 525
3820 55542 786
5873 56035 668
6412 56358 62
6601 56335 977
3823 55534 649
5120 55895 853
5729 56598 628
5113 55924 763
4976 56046 170
5356 55979 11
6186 56246 28
6430 56299 133
6804 56447 35
5051 56214 825
4485 55836 887
5787 56254 394
6409 56306 611
3821 55535 401
3821 55535 19
4303 55508 343
5317 56000 31
7045 56577 344
6429 56274 438
5897 56042 751
7164 56597 860
7148 56591 896
4833 55679 828
6683 56416 713
4892 55738 800
6047 56098 347
3855 55268 331
5017 55715 25
4012 55327 94
3879 55244 948
5793 56337 698
6972 56426 788
5340 56011 970
5745 55998 196
4770 55928 135
6151 56265 839
4401 55510 863
5159 55856 645
5402 55927 675
4489 55545 527
7339 56686 448
5349 55929 206
5046 56243 567
5968 56356 215
5361 55973 11
6040 56101 252
4686 56013 480
4364 55855 835
4611 55603 116
4004 55321 683
6645 56398 388
5860 56046 565
5351 55952 852
5350 56009 349
6279 56243 708
7336 56656 180
3537 55116 404
5188 55803 446
3781 55243 737
6373 56298 56
4860 55691 730
6188 56208 339
3694 55209 500
3862 55276 229
5491 56034 976
5003 55715 384
5484 56039 964
4468 55894 77
6156 56239 564
4751 55646 852
4620 55652 383
3656 55241 809
4479 55592 812
4864 55680 819
6529 56535 115
4238 55455 448
5883 56033 839
3694 55209 217
5400 56308 667
6598 56574 64
3819 55540 524
4730 55630 613
4286 55499 715
6750 56367 49
5110 55913 623
3922 55333 156
5313 55973 91
5010 55748 665
4615 55618 774
5338 56002 593
5185 55978 9
5427 56001 946
6782 56602 186
4201 55443 864
7277 56748 981
4200 55499 793
6642 56396 166
6153 56164 832
6164 56181 298
3967 55294 333
6427 56328 166
3691 55274 151
5951 56102 897
3778 55213 213
4004 55321 130
6277 56273 931
5406 55955 150
6659 56607 424
6825 56717 94
4258 55481 496
6488 56364 249
6192 56269 884
6684 56412 608
3658 55152 553
7140 56569 683
5491 56034 474
6268 56245 641
6112 56191 396
5465 55988 989
5120 55895 394
6667 56412 156
7134 56566 845
3540 55127 447
4238 55455 572
6630 56358 691
7300 56707 643
6748 56371 154
7166 56602 40
5732 56326 604
3611 55128 858
4538 55860 134
6182 56190 448
4837 55707 912
4881 55733 273
4836 55689 598
5858 56063 18
6793 56430 928
6306 56487 477
6374 56326 871
4479 55592 321
4267 55484 140
6582 56274 928
4724 55742 630
5809 56353 92
4307 55531 966
6268 56245 828
6140 56189 508
3776 55209 662
6931 56388 404
5806 56310 796
5149 55944 128
4994 55739 267
4179 55684 369
7105 56740 509
7140 56569 824
5059 56190 705
6052 56092 718
4480 55591 706
4505 55603 669
6806 56419 419
3987 55590 301
4662 55590 451
6373 56298 310
5202 55824 607
3863 55280 58
4264 55506 557
7340 56726 260
7093 56657 434
4393 55944 391
6682 56390 922
3615 56544 758
4418 55862 373
5149 55944 100
4213 55449 223
4236 55479 911
4241 55450 80
5018 55734 316
4211 55446 116
5884 56046 268
7038 56571 214
6063 56077 541
6168 56187 444
4740 55651 734
3979 55597 265
6690 56416 28
5284 55866 695
4988 55825 731
4613 55591 722
4277 55506 640
7167 56604 482
6712 56421 105
4534 55863 220
4446 55589 616
4359 55533 848
6135 56192 727
6387 56328 134
5785 56269 903
5345 56010 438
5412 55981 132
4301 55810 378
4807 55687 124
3693 55208 400
4687 56338 806
5168 56035 528
4838 55686 397
5044 56186 256
6308 56215 367
7133 56567 585
4396 55829 612
5978 56073 404
6932 56397 437
5771 56011 421
7028 56449 922
4012 55327 648
3781 55243 750
5148 56220 455
6037 56160 418
7417 56753 701
6201 56186 916
6450 56331 513
3869 55273 345
5040 56243 980
6644 56384 981
6592 56535 152
5801 56328 589
4021 55620 305
4540 55863 342
6005 56090 443
7379 56713 236
5063 55831 292
5863 56042 495
7130 56568 574
3926 55327 381
7374 56751 415
4019 55363 574
4773 55648 773
5439 56045 269
5395 56003 764
7253 56598 865
6265 56248 92
6303 56539 608
4352 55533 954
6585 56479 631
6278 56266 663
6287 56221 128
4856 55712 423
6839 56425 190
4460 55533 271
6166 56181 989
4409 55883 1000
6032 56067 544
7111 56741 291
6269 56246 802
6032 56067 252
4609 56251 287
4201 55443 154
4366 55536 874
7298 56661 705
5006 55706 176
6724 56416 231
4567 55589 440
5741 55980 689
3782 55244 580
4028 55621 810
5392 56010 15
6183 56210 646
6005 56090 726
5731 56363 533
4488 55571 329
4404 55513 106
6370 56238 243
3762 55507 764
6785 56487 529
5343 55999 119
7131 56570 588
3818 55532 847
3790 55208 526
6822 56711 598
4634 55626 691
3808 55513 411
6000 56102 286
3934 55336 352
5177 56245 666
6445 56366 398
6019 56074 229
4768 55944 563
5033 56244 772
4240 55455 628
6119 56181 533
4886 55737 867
7166 56602 245
4540 55863 991
4046 55605 718
5204 56036 283
6292 56566 690
5206 56033 349
5165 56063 639
5380 55980 553
6421 56274 97
3809 55533 575
4808 55705 106
5319 55953 144
5181 56298 777
6590 56273 556
7261 56603 991
7184 56629 823
4861 55710 544
4626 55647 42
4699 55684 32
3835 55570 847
3833 55290 509
7093 56657 319
6967 56447 791
3929 55335 534
5779 56338 645
4722 55735 578
5109 55892 141
4372 55541 477
5348 55978 367
4228 55484 878
6455 56370 864
5368 56001 9
4049 55591 514
4729 55626 877
3552 55089 827
7100 56636 183
4653 55622 467
3766 55213 566
5040 56243 35
4738 55650 920
6167 56189 712
4054 55358 122
4710 55707 614
5729 56598 877
5392 56010 274
6507 56478 928
6502 56544 993
5707 56217 946
4043 55630 52
6509 56486 59
5311 55956 489
4729 55626 244
3789 55269 361
6745 56425 5
5057 56209 912
4624 55654 21
6191 56248 870
5323 55957 591
6660 56370 789
3941 55321 741
5649 55912 982
6587 56537 534
5995 56093 191
6387 56328 431
4393 55944 352
7093 56657 444
4468 55894 923
6022 56076 458
4760 55656 920
6584 56568 858
5949 56096 428
4866 55895 310
6505 56560 816
3860 55269 957
4886 55737 317
5416 56002 211
4092 55477 927
6509 56486 331
6676 56389 994
7096 56683 493
6057 56099 937
3839 55575 513
5362 56017 610
4561 55614 19
6180 56301 507
6479 56364 769
4092 55477 714
3831 55543 767
4490 55629 172
4791 55889 258
4277 55506 292
5966 56101 446
7331 56658 209
5360 55983 234
5859 56065 898
5794 56282 446
7378 56715 166
3930 55332 265
6727 56369 476
6172 56269 334
4636 55945 956
4183 55447 586
6272 56325 665
6510 56486 434
7114 56748 512
6666 56371 125
5405 56010 816
4561 55614 279
3548 55157 757
5961 56460 771
3787 55565 953
6789 56401 419
6873 56541 506
6417 56308 300
4666 55832 160
6703 56636 779
3832 55289 362
4847 55931 803
5017 55715 648
7333 56686 574
4743 55645 898
7448 56739 884
4283 55864 921
6391 56329 204
6724 56416 722
4556 55912 812
4975 56037 324
4637 55616 731
7338 56669 929
6731 56385 791
5040 56243 527
6411 56331 495
4749 55633 631
3655 55240 695
4364 55855 465
5411 55953 422
5475 56011 451
6716 56401 633
4859 55684 137
6492 56362 564
4997 55738 422
5851 56075 975
4719 55736 777
5475 56011 488
6724 56416 43
6931 56388 509
3589 55186 729
4187 55693 853
4606 56223 877
4318 55508 966
7108 56686 609
5331 55976 213
7380 56753 36
4707 55653 990
3960 55663 553
6314 56191 921
4366 55536 876
4787 55863 599
6418 56354 46
4182 55446 901
6151 56265 173
4725 55711 585
4444 55538 913
4320 55894 642
5062 55803 848
4640 55927 833
4854 55685 876
3641 55159 36
3850 55293 822
6618 56401 369
4419 55867 263
5893 56034 656
4787 55863 664
6788 56428 820
7259 56603 275
7256 56658 652
4727 55693 926
5390 56002 664
6022 56076 384
5471 56034 488
6806 56419 991
5111 55840 373
4831 55679 653
6411 56331 75
4550 55894 477
4049 55591 443
5212 56016 320
6730 56425 78
4291 55525 604
5475 56011 371
6623 56367 228
6180 56301 682
4294 55500 629
7086 56658 454
4723 56033 761
4199 55481 961
4031 55604 425
3766 55213 949
3960 55663 826
5145 55835 828
3836 55302 720
7111 56741 466
6132 56267 372
3762 55507 535
3777 55210 95
4489 55545 116
4637 55616 729
5183 55976 745
6507 56478 378
5359 55953 940
4371 55830 637
6489 56329 772
5158 55913 89
5468 56014 247
6526 56543 161
6802 56456 860
4550 55894 718
6586 56485 884
5737 56381 943
7113 56711 161
5719 56014 233
7294 56739 979
4859 55684 333
4374 55883 134
6466 56310 19
7133 56567 105
3980 55331 159
5027 56218 136
3865 55272 966
6191 56248 72
6023 56069 384
5295 55978 293
7337 56662 671
3777 55210 645
6469 56328 864
5332 55981 351
7320 56722 234
3770 55234 974
6835 56420 447
4532 55559 461
5140 55836 151
6041 56102 772
