plates mjds fibers
4710 55707 51
6002 56104 554
5016 55709 834
6520 56541 467
6257 56274 968
4371 55830 637
7095 56625 56
5735 55980 95
6796 56453 878
5488 56013 187
7089 56661 166
5700 56245 160
4731 55656 6
5950 56211 339
3979 55597 391
4289 55856 423
6413 56336 445
7101 56634 362
5993 56070 725
3841 55295 990
4743 55645 439
6015 56096 976
5472 55976 613
3940 55327 168
6976 56448 142
3659 55151 766
5967 56063 433
4238 55455 302
6969 56420 639
5327 55979 966
6145 56266 707
5996 56096 992
6710 56416 809
5492 56010 690
5862 56045 161
4640 55927 450
6040 56101 31
5416 56002 264
4613 55591 128
6252 56248 626
6751 56368 593
6806 56419 991
4382 55742 356
6515 56536 421
4859 55684 402
5851 56075 837
4614 55604 446
7159 56603 403
4019 55363 208
6254 56268 353
4060 55359 524
6142 56219 138
4387 55534 864
4033 55332 180
6442 56369 426
6839 56425 854
5370 56003 317
6781 56575 644
4215 55471 839
5794 56282 51
4689 55656 521
5325 55980 887
3957 55664 143
5985 56089 398
3933 55335 730
4049 55591 738
6444 56339 768
6975 56720 45
5175 55955 943
3935 55326 540
6406 56330 294
6622 56365 512
7299 56686 798
5849 56033 591
7337 56662 607
5943 56218 530
6283 56239 626
4500 55543 250
7308 56709 105
3694 55209 645
4422 55533 775
3692 55186 170
4697 55660 809
5696 55946 715
7135 56564 250
6754 56414 383
4637 55616 610
4698 55623 580
3773 55240 199
6416 56312 812
5795 56298 865
6505 56560 661
4405 55854 211
6509 56486 444
6817 56455 709
5397 55944 865
4211 55446 769
6738 56424 396
5460 56000 798
4896 55712 159
6804 56447 295
6441 56364 680
6603 56567 727
4666 55832 510
4026 55325 320
4618 55600 57
4407 55884 37
6471 56309 69
6530 56537 692
4554 56193 324
5344 55924 911
3801 55509 154
4289 55856 58
3776 55209 386
6659 56607 215
5120 55895 562
4762 55888 63
5981 56340 375
6142 56219 534
6492 56362 219
5143 55828 968
7315 56685 242
6317 56448 691
6391 56329 90
7445 56720 149
6287 56221 86
5408 56038 460
4301 55810 542
6802 56456 332
4571 55629 221
3764 55514 844
4083 55443 478
6452 56366 557
5707 56217 809
4787 55863 626
5391 56000 453
5725 56625 85
4651 56008 2
7282 56660 590
3839 55575 577
7240 56665 499
5400 56308 549
7099 56666 97
6668 56605 848
6159 56214 541
6827 56428 825
5011 55739 617
6055 56102 767
4567 55589 697
4006 55328 602
6395 56354 434
5954 56462 476
6318 56186 646
3656 55241 763
3934 55336 476
4016 55632 298
3588 55127 878
4016 55632 21
6424 56272 764
7147 56574 98
6186 56246 738
4022 55352 545
6320 56453 904
5363 55956 421
3588 55127 495
7089 56661 587
4773 55648 95
4876 55679 595
7136 56570 965
5445 55987 470
7145 56567 196
6207 56239 938
5983 56310 401
4213 55449 950
4530 55564 343
5032 56208 878
3876 55245 730
5020 55852 17
6686 56389 976
4546 55835 605
6736 56366 81
6932 56397 273
5992 56066 783
5979 56329 918
4093 55475 701
7055 56576 721
5797 56273 110
3786 55563 96
5872 56027 871
5377 55957 431
6760 56425 901
6146 56265 924
6588 56536 509
4805 55715 56
7449 56740 555
6016 56073 263
3811 55538 267
6044 56090 509
4630 55623 18
4699 55684 709
4612 55590 534
4998 55722 559
3957 55664 936
7316 56710 989
6185 56217 261
3946 55298 217
4484 55565 251
6176 56264 990
6429 56274 272
5904 56046 963
5483 56017 27
7165 56603 747
6203 56266 361
5143 55828 442
5771 56011 930
5779 56338 2
6055 56102 301
3641 55159 754
5302 55896 122
5482 56017 937
3835 55570 917
5374 55947 673
3941 55321 237
6412 56358 901
6439 56358 113
5806 56310 510
6976 56448 898
4746 55632 722
5697 55944 376
5808 56325 125
5434 56033 423
4010 55321 322
4258 55481 602
3677 55205 105
7030 56448 255
6061 56076 710
4024 55646 343
4385 55752 420
4626 55647 724
6529 56535 115
5386 56008 952
6264 56223 289
4295 55858 334
6740 56401 446
4700 55709 638
6423 56313 475
6385 56356 950
4964 55749 868
4667 55868 275
3979 55597 981
4843 55860 859
6493 56338 782
4778 55706 725
6967 56447 490
5738 56002 829
6703 56636 874
4181 55685 370
6032 56067 584
3694 55209 548
5994 56101 73
7116 56681 792
4193 55476 269
4567 55589 158
6707 56383 361
4009 55648 101
5068 55749 28
3982 55332 577
6509 56486 46
7294 56739 369
6148 56207 221
4541 55882 755
4739 55644 475
7259 56603 674
5163 55889 953
5290 55862 41
5048 56218 330
7123 56726 565
4258 55481 903
6530 56537 166
4644 55922 468
4965 55721 6
6379 56340 845
7384 56715 760
5495 55896 604
4191 55444 76
3695 55212 819
5902 56042 946
4443 55539 719
4238 55455 999
3837 55572 978
6674 56416 411
3552 55089 309
5888 56041 6
5799 56325 280
6497 56329 652
3829 55300 489
6676 56389 40
6052 56092 549
7147 56574 855
5724 56364 779
7258 56605 999
6415 56310 807
4278 55505 438
4395 55828 853
4983 55836 382
5945 56213 216
6290 56238 508
3946 55298 865
4289 55856 453
7298 56661 52
4891 55736 443
6137 56270 569
5165 56063 722
4419 55867 17
7332 56683 429
4378 55853 122
5880 56042 878
5321 55945 239
4315 55503 610
3678 55208 837
4808 55705 736
5198 55823 152
5949 56096 477
5366 55958 768
6146 56265 595
7254 56625 251
4736 55631 680
4021 55620 995
5714 56660 934
6037 56160 322
6636 56367 372
3773 55240 101
6967 56447 148
6306 56487 589
6586 56485 771
4259 55501 131
3812 55513 276
3793 55214 160
6454 56336 165
6834 56478 933
3953 55322 71
5880 56042 711
5992 56066 926
4013 55629 149
6738 56424 11
6420 56304 564
4698 55623 804
3611 55128 213
5722 56008 10
5194 56062 480
5117 55925 874
4851 55680 523
7128 56567 190
5114 55883 856
6529 56535 971
4393 55944 969
4651 56008 945
7035 56568 152
5370 56003 17
7162 56605 926
4630 55623 807
6287 56221 345
3958 55329 793
6789 56401 5
7046 56568 342
5947 56093 996
6723 56428 439
4187 55693 649
5289 55893 276
6985 56472 92
7113 56711 408
4548 55565 856
6517 56563 924
4556 55912 545
5046 56243 84
5412 55981 609
4065 55368 147
6042 56101 662
7120 56720 919
4026 55325 790
4025 55350 477
3692 55186 810
4874 55673 73
6126 56269 353
6739 56393 164
3934 55336 227
6016 56073 762
6691 56413 213
4013 55629 12
6175 56265 803
5317 56000 31
3954 55680 796
5794 56282 978
6051 56093 810
5774 56002 165
6252 56248 89
6521 56537 993
6195 56220 358
6726 56394 494
6586 56485 802
3944 55660 760
4341 55538 956
5359 55953 504
3699 55517 466
5161 55968 959
5903 56064 976
4266 55486 649
4506 55568 41
4089 55470 69
3825 55533 808
5438 56002 643
5000 55715 307
5468 56014 125
5310 55983 368
5190 56077 976
5871 56041 198
3805 55715 594
4663 55893 492
4559 55597 8
5894 56039 560
7429 56740 422
6688 56412 142
5009 55707 586
6749 56370 560
6500 56541 85
6633 56369 781
4739 55644 954
5458 56011 145
5037 55823 808
3851 55298 153
6986 56717 660
4761 55633 935
3857 55272 882
3927 55333 412
6190 56210 790
5962 56265 466
7093 56657 440
6975 56720 105
4271 55507 776
6369 56217 588
4302 55531 948
4380 55857 474
3658 55152 640
6199 56220 119
6043 56096 964
3938 55328 23
4179 55684 384
4020 55332 690
4540 55863 557
6022 56076 552
5426 55987 461
3752 55236 655
3775 55207 261
6383 56362 611
4727 55693 259
3611 55128 248
4707 55653 668
7049 56570 901
4050 55599 383
5378 56011 878
5346 55955 267
5987 56339 353
4032 55333 264
3876 55245 870
5788 56255 791
4862 55685 584
3835 55570 173
4566 55630 647
5894 56039 720
4895 55708 42
6803 56402 11
4734 55646 285
3690 55182 88
5476 55986 802
5462 55978 332
3961 55654 242
5736 55984 183
3958 55329 377
4225 55455 411
7053 56564 71
6029 56099 682
5877 56041 492
5349 55929 443
6589 56536 10
3983 55603 900
5023 55858 960
4726 55712 581
6689 56396 353
4626 55647 52
7046 56568 720
7057 56593 890
4056 55357 380
4709 55720 814
3549 55144 707
7109 56658 395
4342 55531 298
4085 55452 815
5346 55955 702
5204 56036 15
6013 56074 277
7282 56660 119
5978 56073 745
6831 56426 365
4726 55712 683
5069 56211 439
6155 56245 233
4569 55631 30
3846 55327 424
5211 56002 331
6744 56399 769
5811 56334 480
4491 55570 926
4847 55931 878
5971 56064 119
6391 56329 103
7090 56659 26
4342 55531 155
4014 55630 543
4452 55536 498
6014 56072 768
4011 55635 852
6663 56338 183
5108 55888 185
4443 55539 161
6513 56543 20
6463 56340 767
4864 55680 384
5127 55889 678
5054 56191 880
7058 56593 45
6835 56420 42
5207 56018 724
6963 56724 810
3665 55247 916
5880 56042 147
4403 55536 959
4262 55482 747
5320 55999 199
3931 55350 122
4789 55923 827
5813 56363 923
5699 55953 836
6814 56487 921
5052 55857 161
5308 55976 513
4995 55739 116
3751 55234 748
4488 55571 464
6420 56304 241
6497 56329 314
3696 55277 908
4729 55626 368
6795 56425 177
7140 56569 881
6681 56419 740
6456 56339 316
5997 56309 466
6603 56567 234
6403 56357 327
5947 56093 109
5119 55836 290
3965 55302 288
5177 56245 761
6642 56396 53
6256 56323 557
6111 56270 50
4455 55539 187
4239 55458 605
5041 55749 658
6130 56214 338
4030 55634 339
6374 56326 609
6725 56390 549
7054 56575 442
4875 55677 946
6416 56312 401
6981 56443 306
5428 56029 325
4012 55327 996
4969 56041 560
4362 55828 619
5994 56101 747
6810 56447 597
6198 56211 10
4895 55708 471
4459 55533 916
6393 56341 371
4267 55484 411
3868 55360 688
5846 56017 984
3859 55246 292
4419 55867 300
4362 55828 505
7246 56625 552
4308 55565 79
6170 56240 378
6207 56239 199
5463 56003 84
5989 56312 794
3957 55664 318
7385 56710 149
5705 55973 954
4500 55543 570
3668 55478 431
4373 55811 332
4717 55742 968
4663 55893 857
4026 55325 870
6933 56398 761
6794 56448 586
3840 55574 702
4555 56189 217
4808 55705 167
7374 56751 803
6434 56362 378
6169 56193 500
5046 56243 131
4834 55685 703
3973 55323 472
4268 55483 337
5787 56254 829
5050 56215 2
5142 55825 272
5440 55983 31
6639 56385 273
4241 55450 273
5354 55927 51
4482 55617 110
6508 56535 676
4228 55484 354
4667 55868 697
4096 55501 275
5158 55913 323
4023 55328 921
3622 55123 297
5418 56037 472
5979 56329 106
6467 56270 587
5456 55980 540
5044 56186 404
4373 55811 295
7141 56565 909
3588 55127 118
7147 56574 384
4862 55685 705
6798 56485 881
4057 55357 90
7142 56567 242
6145 56266 601
6452 56366 222
6270 56273 32
5188 55803 619
6275 56245 882
6496 56363 896
6641 56383 326
4418 55862 173
6669 56413 980
5882 56029 585
6648 56383 457
7031 56449 230
6628 56366 343
4602 55644 746
4892 55738 508
5048 56218 254
4964 55749 40
5434 56033 313
6014 56072 539
6291 56209 10
6591 56535 75
4073 55663 396
5120 55895 629
4652 55672 659
7135 56564 528
5015 55707 227
4713 56044 500
4085 55452 376
7280 56709 704
5380 55980 567
5393 55946 656
5310 55983 686
5366 55958 380
5202 55824 2
5289 55893 718
5161 55968 238
4635 55615 283
6729 56419 614
5192 56066 634
4462 55600 743
4630 55623 724
5027 56218 202
3958 55329 809
4278 55505 849
3925 55338 367
5127 55889 93
7307 56720 628
6436 56363 136
6206 56245 514
4030 55634 851
4419 55867 892
4041 55361 767
7447 56746 636
5210 56003 702
4035 55383 114
6725 56390 819
5466 56033 824
4495 55566 752
5869 56064 645
5707 56217 637
4629 55630 126
5777 56280 725
6114 56209 343
5467 55973 271
3682 55244 630
4730 55630 288
4603 55999 193
5438 56002 475
6750 56367 834
4241 55450 240
5426 55987 882
3701 55540 68
6963 56724 349
3663 55176 941
5188 55803 412
7041 56569 262
3697 55290 190
5135 55862 388
4407 55884 109
5060 56181 480
7136 56570 1000
6178 56213 626
5302 55896 811
7262 56682 472
6675 56415 832
6817 56455 912
4699 55684 446
5323 55957 527
3859 55246 599
6754 56414 61
7340 56726 237
6697 56419 706
3538 55124 158
4356 55829 233
7385 56710 496
5398 56011 296
6669 56413 184
4279 55508 773
4012 55327 114
4265 55505 206
3942 55338 279
6169 56193 873
7041 56569 659
4177 55688 993
4174 55659 343
5199 56067 11
6443 56367 859
4271 55507 436
3699 55517 214
4452 55536 765
6193 56237 481
6714 56447 774
3944 55660 463
7110 56746 203
5118 55830 391
6257 56274 519
6933 56398 616
5179 55957 369
5449 56030 584
5128 55912 713
6446 56363 358
5697 55944 540
3922 55333 949
4314 55855 798
7383 56749 998
4440 55539 143
6505 56560 665
3823 55534 477
5990 56066 76
5044 56186 213
5445 55987 959
4965 55721 835
6307 56205 410
6932 56397 178
5873 56035 538
6192 56269 236
5011 55739 523
4039 55648 532
6624 56385 759
5881 56038 701
4347 55830 611
6582 56274 539
6187 56244 193
5461 56018 784
3833 55290 637
4297 55806 230
6674 56416 400
4666 55832 183
6022 56076 384
7095 56625 193
5726 56626 569
4569 55631 956
5168 56035 514
5316 55955 840
5968 56356 621
5789 56246 269
3808 55513 377
5022 55827 755
7146 56573 206
6791 56429 665
5047 55833 386
6685 56412 983
7145 56567 905
4376 55863 131
3698 55501 355
7131 56570 814
4983 55836 2
6735 56397 116
6668 56605 351
4480 55591 971
5950 56211 989
3844 55321 854
6021 56067 970
7029 56455 819
5184 56352 502
6382 56365 946
4301 55810 627
5988 56072 932
4415 55831 764
6447 56362 220
4237 55478 627
4641 55947 787
6530 56537 769
4312 55511 482
4749 55633 614
4571 55629 407
4527 55590 502
6369 56217 873
6322 56190 549
4715 55653 537
4321 55504 5
5720 56602 605
5292 55926 595
5447 55958 544
6161 56238 424
4886 55737 149
3779 55222 915
4653 55622 847
6003 56311 537
7393 56749 802
5107 55940 690
4697 55660 24
7054 56575 537
7037 56570 250
6446 56363 491
5998 56087 359
5812 56354 391
6681 56419 41
4635 55615 164
4009 55648 774
5006 55706 190
6588 56536 293
4724 55742 75
7038 56571 194
3694 55209 345
7329 56719 350
4545 55567 340
4765 55674 566
4550 55894 282
4509 55574 370
5116 55857 726
4861 55710 530
4225 55455 579
5143 55828 84
3770 55234 708
7137 56566 697
4576 55592 426
3926 55327 403
4392 55833 658
5313 55973 901
4016 55632 127
6060 56074 586
3787 55565 953
3930 55332 709
5389 55953 961
5020 55852 411
7093 56657 228
4396 55829 466
5115 55885 689
4642 55926 214
6792 56432 52
3984 55333 354
5122 55841 240
3754 55488 706
4612 55590 491
4757 55653 171
7377 56741 581
3847 55298 446
6149 56194 984
4801 55653 298
4706 55705 361
4022 55352 133
5164 56067 320
6675 56415 42
6132 56267 362
6509 56486 38
7241 56606 604
4987 55746 957
6700 56384 665
6389 56270 674
7427 56751 143
5167 56066 888
4747 55652 148
6786 56448 632
4409 55883 11
3804 55267 528
4200 55499 646
6464 56309 222
6873 56541 196
5876 56042 357
4772 55654 458
5352 56269 501
4014 55630 581
5963 56191 159
4424 55532 34
5068 55749 31
6290 56238 868
3790 55208 575
3791 55501 233
7320 56722 572
6753 56399 947
4549 55556 424
6682 56390 235
5465 55988 600
3804 55267 91
5495 55896 436
4394 55924 258
6801 56487 653
4210 55444 206
6972 56426 268
6016 56073 816
7331 56658 769
7081 56684 943
4271 55507 536
4648 55673 471
4795 55889 512
4747 55652 282
4504 55571 368
4366 55536 718
7056 56577 206
6396 56358 270
5781 56337 735
6624 56385 757
3976 55298 769
6001 56072 468
6601 56335 4
6009 56313 4
6437 56340 486
5048 56218 101
4065 55368 51
4079 55363 475
6627 56369 373
3660 55153 207
6431 56311 622
7337 56662 734
5960 56097 42
6111 56270 414
5181 56298 260
5028 55836 918
4971 55747 579
6253 56574 29
4999 55721 916
5047 55833 151
4006 55328 889
7325 56717 853
5115 55885 38
3809 55533 545
5440 55983 12
5325 55980 443
6186 56246 877
6708 56452 887
5363 55956 600
4419 55867 661
4798 55672 623
3838 55588 115
5350 56009 299
7100 56636 315
5716 56662 499
4691 55651 865
5156 55925 587
6163 56219 243
4206 55471 261
7108 56686 205
4960 55747 575
5803 56272 228
6383 56362 562
3958 55329 852
6033 56069 779
6704 56388 26
7446 56722 575
6587 56537 393
6430 56299 243
6499 56571 647
6643 56386 175
3834 56014 888
5329 55946 689
3976 55298 492
3650 55244 665
6194 56190 703
5041 55749 829
6377 56243 774
4457 55858 721
6973 56741 656
4686 56013 68
4293 55509 187
4070 55681 654
6487 56362 890
4648 55673 309
4527 55590 776
6164 56181 188
4736 55631 294
4979 56045 757
4457 55858 583
5024 55854 611
3819 55540 561
3550 55155 355
5976 56356 193
5373 56010 302
4483 55587 471
5891 56034 560
5943 56218 40
5293 55953 46
3852 55243 578
5137 55833 342
5137 55833 952
4850 55929 364
7338 56669 585
5289 55893 141
6266 56223 300
4262 55482 679
5956 56104 969
6038 56090 651
6177 56268 30
5855 56088 723
5291 55947 567
4041 55361 145
3678 55208 214
3816 55272 744
4866 55895 213
5127 55889 919
5188 55803 141
7099 56666 713
4576 55592 343
3946 55298 784
4288 55501 42
6781 56575 759
4790 55888 723
3837 55572 107
5971 56064 942
4843 55860 21
6474 56362 419
4602 55644 396
5194 56062 288
4652 55672 402
6425 56298 797
7114 56748 974
3932 55337 206
6409 56306 627
6173 56238 570
3588 55127 733
4989 55743 119
3564 55146 533
4696 56354 97
7240 56665 475
3770 55234 539
4979 56045 849
7055 56576 583
4556 55912 325
3670 55480 444
5346 55955 649
6484 56358 627
5693 56246 731
3662 55155 244
3960 55663 467
3675 55154 786
4040 55605 568
4639 55944 641
5729 56598 314
6398 56356 261
4562 55570 837
5380 55980 521
3846 55327 482
7381 56717 480
6661 56366 649
7142 56567 297
7262 56682 1000
6508 56535 694
6756 56426 22
3966 55571 636
4754 55649 815
7429 56740 80
7333 56686 992
5173 56046 396
3841 55295 802
3853 55268 453
5893 56034 625
6188 56208 834
5427 56001 850
4567 55589 567
5050 56215 363
4648 55673 299
4503 55563 785
5998 56087 270
5813 56363 176
5895 56046 242
6430 56299 900
6758 56415 505
6197 56191 690
7082 56713 401
5724 56364 75
5487 55982 265
7106 56663 515
4307 55531 677
3814 55535 337
4417 55829 660
4311 55506 424
4711 55737 802
4226 55475 685
6416 56312 468
4862 55685 150
4316 55505 179
6322 56190 879
4037 55631 638
6051 56093 131
5113 55924 389
4752 55653 372
6673 56419 1000
7239 56693 927
6663 56338 413
4545 55567 621
6985 56472 721
6182 56190 575
6704 56388 311
5847 56037 153
4650 55648 470
7087 56637 200
4737 55630 712
3672 55484 695
4492 55565 406
5003 55715 306
6481 56363 400
3973 55323 252
6201 56186 875
5695 56191 374
4667 55868 913
6972 56426 320
6258 56238 966
6803 56402 496
6604 56337 182
6752 56366 555
4085 55452 397
4278 55505 372
4469 55863 734
7094 56660 811
6641 56383 542
5796 56274 513
3761 55272 696
7105 56740 855
4227 55481 431
4762 55888 659
5143 55828 734
7034 56564 909
5342 56003 598
6026 56071 570
7246 56625 46
6742 56415 302
6138 56598 356
5401 55949 934
5364 56000 675
4699 55684 301
4565 55591 743
6382 56365 483
4265 55505 313
3643 55160 205
6470 56334 871
5186 55987 375
5948 56107 560
5146 55831 23
4569 55631 597
5124 55894 854
4836 55689 752
3979 55597 509
4536 55857 175
6179 56221 515
6750 56367 488
6496 56363 733
5384 55984 522
4793 55648 262
5167 56066 617
5956 56104 707
6292 56566 543
5006 55706 817
5042 55856 244
6626 56330 53
4615 55618 549
6271 56304 60
5316 55955 654
7456 56727 189
5448 56013 130
4235 55451 179
4966 55712 29
3978 55330 23
6265 56248 277
4386 55540 324
4726 55712 391
7452 56745 618
7452 56745 796
5488 56013 186
5740 55998 804
5047 55833 175
5430 56000 824
6744 56399 945
6144 56237 181
4620 55652 140
4539 55865 279
4195 55452 265
7040 56574 6
6803 56402 251
3558 55123 294
5313 55973 794
5000 55715 443
7243 56629 687
5973 56067 462
3767 55214 998
6138 56598 792
6179 56221 253
3859 55246 990
5849 56033 960
6508 56535 605
4758 55682 740
4557 55588 950
5467 55973 550
5361 55973 235
5963 56191 343
5040 56243 653
4022 55352 499
7427 56751 548
4552 55884 458
6257 56274 755
4878 55710 72
4777 55707 55
3942 55338 703
5462 55978 256
5134 55868 36
6265 56248 440
5010 55748 390
6049 56091 349
5772 56003 85
5878 56033 194
7304 56745 433
3677 55205 470
7152 56660 932
5695 56191 387
6634 56367 501
6509 56486 58
6403 56357 542
5709 56571 91
6713 56402 789
6134 56244 326
7050 56573 858
4726 55712 223
4604 55983 319
6285 56248 252
6181 56239 582
6382 56365 519
5846 56017 335
4364 55855 108
6724 56416 43
5310 55983 664
6964 56748 99
7284 56683 335
3867 55652 366
7380 56753 58
4015 55624 437
6829 56453 902
4393 55944 583
6420 56304 657
6837 56442 834
7182 56665 337
6270 56273 310
6469 56328 528
4384 56105 201
6308 56215 721
4526 55559 643
5163 55889 6
4067 55361 138
4080 55368 922
6144 56237 154
3745 55234 397
6663 56338 680
4066 55444 542
6153 56164 596
6258 56238 30
4321 55504 424
4876 55679 797
5115 55885 319
4240 55455 344
7127 56566 731
6479 56364 344
6729 56419 329
7151 56598 912
5714 56660 899
7381 56717 289
4453 55535 958
6697 56419 153
5388 55983 753
6420 56304 888
4540 55863 317
6198 56211 319
4367 55566 530
4710 55707 845
4630 55623 895
6494 56363 164
4984 55827 670
5324 55947 250
4308 55565 612
4264 55506 523
5307 55998 790
6587 56537 340
5352 56269 460
3780 55240 166
5767 56245 163
6627 56369 392
6975 56720 283
5740 55998 299
6198 56211 551
6451 56358 130
5029 55750 175
7446 56722 771
5036 55751 406
5978 56073 822
5294 55922 152
5456 55980 434
4636 55945 139
4018 55622 675
3664 55245 117
4094 55481 733
4975 56037 43
5322 56003 478
4961 55719 817
7047 56572 784
5784 56029 967
4349 55803 986
4696 56354 615
6129 56301 239
4564 55570 267
3834 56014 530
5386 56008 88
3777 55210 245
3668 55478 550
7325 56717 921
6789 56401 153
4553 55584 367
6683 56416 400
3701 55540 105
5174 56047 575
4374 55883 23
5421 55980 849
4046 55605 589
6791 56429 658
4617 55617 727
3953 55322 126
6498 56565 383
6600 56566 924
5949 56096 924
7381 56717 385
3678 55208 454
5694 56213 694
7301 56746 579
6721 56398 744
4448 55538 967
4015 55624 334
5039 56220 496
6718 56398 437
3780 55240 665
6727 56369 181
6806 56419 608
5195 56048 682
3770 55234 646
5806 56310 590
6144 56237 89
3765 55508 947
3790 55208 609
5902 56042 780
4988 55825 217
5427 56001 873
7284 56683 387
5110 55913 943
7058 56593 325
4872 55944 656
5446 56014 361
3675 55154 436
4288 55501 608
6277 56273 609
3808 55513 192
5153 56577 987
3776 55209 877
6731 56385 422
5740 55998 788
6177 56268 405
3964 55648 133
5881 56038 249
4018 55622 39
6406 56330 535
6642 56396 235
6663 56338 276
5860 56046 776
3838 55588 610
6731 56385 577
6756 56426 338
6703 56636 464
6302 56565 880
6975 56720 491
6323 56189 873
4060 55359 520
6190 56210 173
6016 56073 646
5486 56030 545
4885 55735 793
6815 56419 65
6385 56356 811
6154 56237 738
4443 55539 145
4793 55648 49
7315 56685 444
6744 56399 651
4754 55649 379
6185 56217 659
3684 55246 27
4786 55651 323
6967 56447 825
5429 55979 649
6749 56370 211
4540 55863 684
5377 55957 13
6194 56190 139
5409 55957 999
6413 56336 942
4037 55631 731
5871 56041 367
6498 56565 756
3778 55213 987
7240 56665 349
4290 55527 858
6759 56416 169
4316 55505 234
5001 55719 426
6048 56072 598
4242 55476 327
5693 56246 824
4067 55361 97
6963 56724 694
5054 56191 660
5975 56334 1000
7327 56715 31
6667 56412 843
6816 56444 483
5898 56045 237
6145 56266 223
6809 56454 421
3953 55322 984
6021 56067 236
6011 56103 834
3806 55505 893
5729 56598 568
4342 55531 136
5412 55981 571
4042 55626 11
6120 56206 174
4478 55600 548
4089 55470 358
7036 56569 497
5210 56003 486
6704 56388 294
4188 55684 757
6411 56331 919
6201 56186 525
3853 55268 613
4026 55325 641
6442 56369 977
4363 55537 338
7029 56455 595
4394 55924 557
5739 55976 877
4628 55646 645
3820 55542 787
5331 55976 159
6967 56447 916
4294 55500 36
4896 55712 606
6110 56279 94
5186 55987 922
7182 56665 598
4303 55508 774
7142 56567 65
7447 56746 325
5345 56010 498
6269 56246 749
5454 56015 139
5862 56045 858
5813 56363 899
4622 55629 960
6707 56383 942
3778 55213 589
4384 56105 984
6874 56550 768
5715 56657 632
5406 55955 793
4686 56013 199
3756 55505 486
7163 56593 656
4971 55747 439
5423 55958 217
6702 56381 201
6699 56411 614
6120 56206 692
5151 56567 878
4569 55631 782
4393 55944 532
4228 55484 988
4501 55590 305
4668 56211 642
4759 55649 410
7041 56569 205
4984 55827 377
6509 56486 445
3599 55103 342
6383 56362 781
4549 55556 100
4562 55570 166
6732 56370 789
4505 55603 394
7143 56572 196
4526 55559 241
4807 55687 970
6057 56099 9
5707 56217 554
6169 56193 273
6394 56330 230
5062 55803 514
4488 55571 631
7166 56602 866
4601 55589 532
5374 55947 264
6738 56424 354
6178 56213 493
6125 56273 87
4242 55476 143
4664 56192 455
4016 55632 201
4180 55679 464
4056 55357 474
4210 55444 84
6474 56362 213
5438 56002 206
5808 56325 820
6628 56366 784
5008 55744 437
4220 55447 919
7151 56598 832
3810 56015 473
7124 56720 525
3700 55542 517
5127 55889 324
4323 55884 261
3925 55338 703
7325 56717 201
5153 56577 339
4669 55831 913
5969 56069 956
6687 56602 892
3874 55280 161
5787 56254 435
4176 55682 399
5145 55835 494
4321 55504 68
5341 55931 278
5109 55892 877
5493 56009 75
7380 56753 219
4497 55564 610
3874 55280 919
5882 56029 423
5350 56009 580
4885 55735 168
6586 56485 688
4469 55863 742
5952 56453 840
3788 55246 279
5421 55980 684
3615 56544 295
4839 55703 477
5849 56033 682
5945 56213 77
5013 55723 554
3803 55513 542
6293 56561 218
5367 55986 152
4664 56192 98
5891 56034 973
4230 55483 587
6321 56449 319
5771 56011 313
4535 55860 612
4262 55482 886
3811 55538 75
5438 56002 979
4423 55889 995
7115 56667 141
6370 56238 457
6791 56429 615
5971 56064 645
7117 56685 72
6440 56370 405
3801 55509 534
3950 55680 152
6409 56306 926
4068 55445 56
3701 55540 366
5722 56008 481
4450 55540 248
3942 55338 764
5483 56017 431
5201 55832 942
5002 55710 709
4348 55559 723
6673 56419 12
6465 56279 32
6423 56313 376
5700 56245 52
4308 55565 396
4087 55449 589
5328 55982 116
6447 56362 649
4563 55617 336
5017 55715 144
4889 55709 283
4551 55569 831
7310 56693 603
3679 55158 620
3606 55182 114
6039 56099 579
4546 55835 729
6176 56264 835
4187 55693 568
7315 56685 486
5858 56063 228
7255 56597 479
6488 56364 788
3700 55542 202
4860 55691 707
5436 56015 195
3933 55335 596
4306 55584 866
5370 56003 670
6153 56164 317
5420 56009 587
3972 55297 141
5438 56002 482
5895 56046 295
3872 55382 342
5197 55828 522
6821 56396 206
6496 56363 325
7031 56449 6
4683 55924 975
4093 55475 53
3968 55590 433
4385 55752 667
5202 55824 378
6666 56371 154
5723 56597 805
4852 55689 639
4748 55631 441
5724 56364 617
6320 56453 406
6027 56103 595
6059 56093 93
5316 55955 414
4987 55746 638
6147 56239 978
5806 56310 514
4038 55363 659
3651 55247 273
4018 55622 481
4404 55513 683
3937 55352 262
3651 55247 653
5376 55987 444
5196 55831 847
6759 56416 815
6472 56362 275
7246 56625 925
5724 56364 645
5360 55983 590
5320 55999 331
4667 55868 448
4006 55328 97
5472 55976 12
4730 55630 688
4956 55737 149
5323 55957 51
3865 55272 379
7043 56576 735
6296 56219 396
4212 55447 292
6830 56429 429
4891 55736 8
6505 56560 915
4402 55514 791
6724 56416 959
5448 56013 279
4020 5536 221
5854 56035 887
7040 56574 480
6487 56362 226
5041 55749 634
4453 55535 64
5017 55715 145
5728 56334 432
6964 56748 883
4180 55679 624
3932 55337 547
4807 55687 618
3855 55268 76
3784 55269 385
6482 56358 278
5375 55973 389
3922 55333 364
5809 56353 265
3752 55236 379
4859 55684 848
5712 56602 418
4258 55481 740
6376 56269 259
5846 56017 553
3803 55513 322
6378 56330 324
3844 55321 916
6591 56535 331
